datetime,tweet_id,text,username,ticker_symbol,date,month,year,quarter
2021-09-21 04:17:30+00:00,1440168282468667397,"White Arrow Mudcloth Pillow Cover, Black and White Boho Pillow Pillow Cover, Chevron Pillow, Bogolan Pillow, African Fabric Pillow #MudClothPillow #MudClothCover 
$38.00
➤ https://t.co/w7pZua3pkD https://t.co/rQTjDizC8a",HomeRightonline,cvx,2021-09-21,9,2021,2021_q3
2021-09-21 00:07:31+00:00,1440105374992850947,"00:55 #YonkersHarness

1st 1 Velocity Komodo 7/2
2nd 5 Black Chevron N 5/1
3rd 4 Bettor Notbitter A 20/1

8 Ran.
Forecast: $22.23",PluckierApp,cvx,2021-09-21,9,2021,2021_q3
2021-09-20 17:10:15+00:00,1440000363306917895,Women’s J. CREW Plaid Beaded Chevron Popover Shirt Green Navy Black Size 00 #eBay https://t.co/5jKgFGV3Z4,SAClothingPro,cvx,2021-09-20,9,2021,2021_q3
2021-09-20 11:00:41+00:00,1439907358499475458,"From our online store:
Frosted Mauve Lustered Metallic Copper Wash Glass Chevron Dagger Czech Glass Beads: https://t.co/oqlBonQ3bI
In stock for only $11.00!
If you love this, please hit that share button! Your support means the world to us! ❤️ https://t.co/HHYOI6K3hM",AllegoryGallery,cvx,2021-09-20,9,2021,2021_q3
2021-09-19 17:25:32+00:00,1439641822637219847,"Thanks to everyone who attended our @Chevron tech talk!

This week’s general meeting is on Tuesday, Sept. 21 at 6 PM. We'll cover the basics of classification and using the sklearn library!

Our reading group meeting will also be at 7:00 PM with a TBD paper. See y’all there! 👀 https://t.co/dKSDbcfxSC",MldsUt,cvx,2021-09-19,9,2021,2021_q3
2021-09-17 21:00:09+00:00,1438971056430194698,"It’s time for some adventures! We’ve lowered our RV and boat loan rates a full 1.00% on 120- and 180-month terms. 
Learn more: https://t.co/Pp2HEnzeb7
#creditunioncommunity #chevron #adventure #roadtrips https://t.co/iD4yej6hck",ChevronFCU,cvx,2021-09-17,9,2021,2021_q3
2021-09-17 15:20:01+00:00,1438885461410385924,"Statement Hoop Earrings, Large Size Printed Chevron Patterned Plastic Dangles, Hand Crafted Earrings in Bold Colors, Wire Wrapped Seed Beads #StatementEarrings #LargeHoops 
$25.00
➤ https://t.co/2fG48N8XsO https://t.co/mEFCHfQl4g",hvaradhan,cvx,2021-09-17,9,2021,2021_q3
2021-09-16 16:51:00+00:00,1438545967108739075,"The company is backed by both Chevron and Hyzon and will be making up to 2,00 metric tons per year. Republic Services, a waste company, announced an arrangement with Raven SR... READ More

#chevron #GreenH2 #greenh2California #greenH2production #HYZON

https://t.co/fU4hOEzqTL https://t.co/tblDE7pr45",hydrogenfuelnew,cvx,2021-09-16,9,2021,2021_q3
2021-09-16 12:29:02+00:00,1438480042812641282,Media Update: Briefing time 8:00 a.m. Meet Ofc. Parker at the Chevron located on corner of Monterey Oaks/290. _PIO80,Austin_Police,cvx,2021-09-16,9,2021,2021_q3
2021-09-15 13:19:04+00:00,1438130246629433348,Chevron $CVX Price Target Cut to $107.00 by Analysts at Wells Fargo &amp; Company https://t.co/nt4shKMQ1A #stocks,AmericanBanking,cvx,2021-09-15,9,2021,2021_q3
2021-09-15 04:58:59+00:00,1438004397263540227,"DeSantis fined $10,000,000,000.00 for warming the globe with hot air faster than Shell and Chevron could ever manage. https://t.co/bXKCNvDt0Z",MarenHofstad,cvx,2021-09-15,9,2021,2021_q3
2021-09-14 15:37:33+00:00,1437802708396773378,"#News Chevron to Triple Low-Carbon Investment:  Source: Chevron to Triple Low-Carbon Investment Discovered on: 2021-09-14 14:59:00 Chevron Corp. is tripling spending in its new low-carbon unit, which Chief Executive Mike Wirth said he increasingly sees… https://t.co/GAWMUoUAvx https://t.co/PcQa9e8r2t",BizJournalBiz,cvx,2021-09-14,9,2021,2021_q3
2021-09-14 13:56:01+00:00,1437777156281716746,📅 $CVX: Chevron Chevron Corp Virtual Energy Transition Spotlight event starting soon (10:00 AM) https://t.co/NtfppYVaux,AieraAlerts,cvx,2021-09-14,9,2021,2021_q3
2021-09-14 11:40:15+00:00,1437742992257806343,"Some morning news! Chevron triples its low-carbon investment to $10 bln through 2028. $CVX energy transition conf will take place at 7:00 a.m. ET today.  Stay tuned for more updates from @sabrinavalle who will be covering the event. 

https://t.co/F5ahooVmVz",Aru_Kumar94,cvx,2021-09-14,9,2021,2021_q3
2021-09-14 10:49:27+00:00,1437730206383489030,"$CVX [15s. delayed]: Issued Press Release on September 14, 06:45:00: Chevron Accelerates Lower Carbon Ambitions https://t.co/Q913sRvoCD",FlashAlert_me,cvx,2021-09-14,9,2021,2021_q3
2021-09-13 13:05:29+00:00,1437402052347539457,"$EPD [15s. delayed]: Issued Press Release on September 13, 09:00:00: Chevron, Enterprise Explore Carbon Storage Business Opportunities https://t.co/klVoxdeKH3",FlashAlert_me,cvx,2021-09-13,9,2021,2021_q3
2021-09-11 09:13:09+00:00,1436618808479911936,Torrid Chevron Stiped Tube Top Black and White Size 00 #eBay https://t.co/1y4VBYaVHo,SAClothingPro,cvx,2021-09-11,9,2021,2021_q3
2021-09-10 07:55:56+00:00,1436236989070823426,"3 bedroom terrace duplex for rent 
Location:Victoria Crest1Estate orchid Road opposite Chevron 
Rent :2.7 million 
Agency:10%
Agreement;10%
Caution:200k
Service Charge :50,000 monthly 600,00 yearly 
NB: Generator not allowed
24 hours power supply avaliable",its_emyce,cvx,2021-09-10,9,2021,2021_q3
2021-09-09 14:40:55+00:00,1435976517864075269,$gevo up 28%.. joins with chevron 💰💰💰🔥🔥🔥 lots of upside ... was up to 15.00 before,LiVVinLife,cvx,2021-09-09,9,2021,2021_q3
2021-09-09 13:04:13+00:00,1435952179995684867,"$GEVO [15s. delayed]: Issued Press Release on September 09, 09:00:00: Chevron, Gevo Announce Intent to Pursue Sustainable Aviation Fuel Investment https://t.co/4ozRqqL6i2",FlashAlert_me,cvx,2021-09-09,9,2021,2021_q3
2021-09-08 20:05:48+00:00,1435695890631639042,"$CVX [15s. delayed]: Issued Press Release on September 08, 16:00:00: Chevron, Caterpillar announce collaboration agreement on hydrogen https://t.co/Q5A9i5Ju2P",FlashAlert_me,cvx,2021-09-08,9,2021,2021_q3
2021-09-08 20:05:32+00:00,1435695821308190723,"$CVX [15s. delayed]: Issued Press Release on September 08, 16:00:00: Chevron, Caterpillar Announce Collaboration Agreement on Hydrogen https://t.co/UTU12Ordkq",FlashAlert_me,cvx,2021-09-08,9,2021,2021_q3
